title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Furniture Making,16,99,300,"crafts, building",high,indoor,all,"[""lumber"", ""woodworking tools"", ""finish""]","['Design furniture piece.', 'Cut and join wood precisely.', 'Sand and finish beautifully.', 'Use in home.']",1+,yes
Visit Science or Nature Center,12,99,120,"educational, exploration",low,indoor,all,"[""admission fee""]","['Research local science center.', 'Plan which exhibits to see.', 'Participate in interactive displays.', 'Ask questions and learn.']",1+,no
Tee-Ball,2,5,10,"sports, coordination",low,both,all,"[""various balls of different sizes""]","['Place a teeâball stand at one end of a field and a soft ball on top.', 'Show players how to grip the bat and stand with feet shoulderâwidth apart.', 'Let each child take swings, then run bases while others field the ball.', 'Rotate positions so everyone tries batting, fielding, and running bases.']",1+,yes
Nature Mandala,8,99,60,"art, nature, meditative",free,outdoor,all,"[""natural materials""]","['Find flat outdoor space.', 'Collect colorful natural items.', 'Arrange in circular pattern from center out.', 'Photograph before leaving nature art.']",1+,no
Paper Plate Pig,3,8,30,"craft, farm, creative",low,indoor,all,"[""paper plate"", ""pink paint"", ""construction paper"", ""googly eyes""]","['Paint plate pink.', 'Cut ears and snout from paper.', 'Attach to plate.', 'Add googly eyes and curly tail.']",1+,yes
Mosaic Art,10,99,90,"crafts, art",medium,indoor,all,"[""tiles"", ""grout"", ""base"", ""adhesive"", ""tools""]","['Design mosaic pattern.', 'Cut tiles to fit design.', 'Adhere tiles to base.', 'Grout between tiles.']",1+,yes
Stargaze Constellations,10,99,60,"educational, nature, peaceful",free,outdoor,all,"[""star map"", ""blanket""]","['Find clear night.', 'Lay out blanket.', 'Use star map.', 'Identify constellations.']",1+,no
Seniors Chair Yoga,60,99,30,"fitness, flexibility, gentle",free,indoor,all,"[""chair"", ""comfortable clothing""]","['Find chair yoga class designed for seniors.', 'Perform gentle stretches and poses while seated.', 'Improve flexibility and reduce stiffness.', 'Practice breathing and relaxation techniques.']",1+,no
Cheese Making,25,99,120,"hobby, culinary, science",medium,indoor,all,"[""milk"", ""cultures"", ""rennet"", ""equipment""]","['Learn cheese making process', 'Heat milk and add cultures', 'Press and age cheese', 'Make artisanal cheese at home']",1+,no
DIY Telescope,8,15,60,"craft, science, astronomy",low,indoor,all,"[""cardboard tubes"", ""magnifying glasses"", ""tape"", ""decorations""]","['Arrange tubes to create extending telescope.', 'Position magnifying lenses.', 'Secure with tape.', 'Decorate and use for stargazing.']",1+,no
Cooking Classes,18,99,120,"culinary, educational, social",high,indoor,all,"[""ingredients provided"", ""cooking equipment""]","['Sign up for classes at cooking schools', 'Learn new cuisines and techniques', 'Cook alongside instructor and classmates', 'Enjoy tasting the meal created']",1+,no
Balloon Tennis,5,13,30,"game, active, coordination",low,both,all,"[""balloons"", ""paper plates"", ""popsicle sticks"", ""tape""]","['Tape paper plate to popsicle stick as paddle.', 'Inflate balloon.', 'Hit balloon back and forth.', 'Try not to let it touch ground.']",2+,no
Finger Painting in Bag,1,3,15,"art, sensory",low,indoor,all,"[""ziplock bag"", ""paint"", ""paper""]","['Place paper and paint drops in large ziplock bag.', 'Seal bag securely with tape.', 'Let child squish paint through bag.', 'Mess-free painting activity.']",1+,no
Cross Country Running,10,25,60,"physical, endurance",free,outdoor,all,"[""running shoes"", ""athletic clothes"", ""water""]","['Join cross country team.', 'Build distance gradually.', 'Practice on varied terrain.', 'Compete in races.']",1+,no
Laser Tag Battle,10,25,60,"physical, game",medium,indoor,all,"[""laser tag venue booking""]","['Book a session at laser tag facility.', 'Form teams and strategize.', 'Navigate arena tagging opponents.', 'Check scores and play multiple rounds.']",8+,no
Arduino Projects,12,70,120,"technology, programming",medium,indoor,all,"[""Arduino board"", ""components"", ""computer"", ""USB cable""]","['Learn Arduino programming.', 'Build circuits with sensors.', 'Write code for projects.', 'Create interactive devices.']",1+,no
Voice Acting,14,60,60,"performance, vocal",high,indoor,all,"[""microphone"", ""recording software"", ""soundproofing""]","['Create demo reel.', 'Audition for roles.', 'Record voice overs.', 'Work with direction.']",1+,no
Recreational Sports League,20,60,90,"social, fitness, competition",low,both,all,"[""appropriate sports equipment""]","['Join adult recreational league for basketball, soccer, or softball.', 'Attend practices and games regularly.', 'Meet new people who share interest in sports.', 'Enjoy friendly competition and exercise.']",6+,no
A Cappella Group,14,30,90,"music, vocal",free,indoor,all,"[""sheet music"", ""recording device""]","['Arrange songs for voices.', 'Practice harmonies.', 'Record and refine sound.', 'Perform without instruments.']",4+,no
Model Building,18,99,120,"hobby, detailed, patience",medium,indoor,all,"[""model kit"", ""glue"", ""paint"", ""tools""]","['Choose model kit of cars, planes, or ships', 'Follow instructions to assemble pieces', 'Paint and add details for realism', 'Display finished models']",1+,yes
Nature Bracelet,4,10,45,"craft, nature, wearable",free,outdoor,all,"[""masking tape"", ""natural materials""]","['Wrap tape around wrist sticky side out.', 'Walk and collect small natural items.', 'Stick items onto bracelet.', 'Admire nature jewelry.']",1+,no
Quilling Paper Design,12,99,90,paper craft,low,indoor,all,"[""quilling strips""]","['Roll papers', 'Create shapes', 'Glue to base', 'Frame design']",1+,no
Touch and Feel Boxes,3,8,10,"sensory,learning,fun",free,indoor,all,"[""cardboard box"", ""colored balls or toys"", ""colored markers""]","['Fill small boxes with objects of different textures such as soft fabric, sponges, or small toys.', 'Cut a handâsized hole in each lid and decorate the outside of the boxes.', 'Let children reach inside without looking and guess what they are touching.', 'Reveal the objects afterward and talk about how each texture feels.']",1+,no
Rock Climbing Gym,12,18,90,"physical, challenge",medium,indoor,all,"[""climbing shoes"", ""chalk"", ""harness""]","['Visit an indoor climbing gym and rent equipment.', 'Start with easier routes marked by colored tape.', 'Practice proper technique and safety procedures.', 'Challenge yourself with harder routes as you improve.']",1+,yes
Indoor Yoga Story Time,4,10,30,"wellness, literacy, calm",free,indoor,all,"[""yoga mat"", ""children's book""]","['Read story with yoga poses.', 'Act out story with movements.', 'Hold poses during key moments.', 'End with relaxation.']",1+,no
Simon Says Game,3,8,15,"physical, listening",free,both,all,[],"['One person is Simon giving commands.', 'Only follow commands that start with Simon Says.', 'Those who move without Simon Says are out.', 'Last person standing becomes Simon.']",3+,no
DIY Friendship Bracelets,7,16,60,"craft, social, wearable",low,indoor,all,"[""embroidery floss"", ""scissors"", ""tape""]","['Choose 3-6 thread colors.', 'Learn basic friendship bracelet knots.', 'Create patterned bracelet.', 'Give to friend or keep.']",1+,no
Astronomy,14,99,90,"science, observation, educational",medium,outdoor,all,"[""telescope"", ""star charts"", ""red flashlight""]","['Purchase telescope or binoculars for viewing.', 'Learn constellations and use star charts.', 'Observe planets, moon, and deep sky objects.', 'Join astronomy club for group observations.']",1+,no
Glow Stick Ring Toss,6,14,30,"game, nighttime, fun",low,indoor,all,"[""glow sticks"", ""bottles"", ""dark room""]","['Activate glow sticks and form into rings.', 'Set up bottles as targets in dark room.', 'Toss glowing rings onto bottles.', 'Count successful tosses for points.']",2+,no
Homemade Pizza Dough,8,99,90,"culinary, hands-on, educational",low,indoor,all,"[""flour"", ""yeast"", ""water"", ""oil"", ""salt""]","['Mix ingredients and knead dough.', 'Let rise for 30-60 minutes.', 'Roll out and add toppings.', 'Bake and enjoy homemade pizza.']",1+,yes
Printable Escape Room Kits,8,12,60,"cognitive,problem-solving,fun",$$,indoor,all,"[""flat surface"", ""puzzle pieces""]","['Download or obtain a childâfriendly escape room kit with puzzles and clues.', 'Set up the room according to the instructions, hiding clues and locks for the players to find.', 'Let children work together to solve riddles and complete tasks within a set time limit.', 'Celebrate their success by discussing the puzzles and teamwork strategies they used.']",1+,no
Poker Night,21,99,120,"social, strategy, competitive",low,indoor,all,"[""poker chips"", ""cards"", ""snacks""]","['Host friends for regular poker games', 'Play Texas Hold'em or other variations', 'Use small buy-ins for friendly competition', 'Enjoy social time and snacks']",3+,yes
Stamp Collecting,45,99,120,"hobby, geography",varies,indoor,all,"[""stamp albums"", ""magnifying glass""]","['Collect stamps from mail and purchases.', 'Organize by country or theme.', 'Learn history and geography through stamps.', 'Join philatelic club.']",1,no
Explore Google Maps,12,99,60,"educational, tech, exploration",free,indoor,all,"[""computer"", ""internet""]","['Choose location.', 'Explore virtually.', 'Learn about places.', 'Plan future trips.']",1+,no
Kitchen Band,2,5,20,"music, creative",free,indoor,all,"[""pots"", ""wooden spoons"", ""containers""]","['Gather kitchen items that make sounds.', 'Create rhythms and songs together.', 'March around while playing.', 'Record your music to play back.']",1+,no
Farmers Market Shopping,5,99,60,"outdoor, food",medium,outdoor,all,"[""reusable bags"", ""cash""]","['Browse fresh produce stands.', 'Sample local products.', 'Talk to farmers about growing.', 'Support local agriculture.']",2+,no
Scuba Diving,18,99,180,"adventure, underwater, skill",high,outdoor,summer,"[""scuba gear"", ""certification"", ""dive buddy""]","['Get scuba certified through recognized program.', 'Practice skills in pool before ocean dives.', 'Explore underwater reefs and marine life.', 'Always dive with buddy for safety.']",2+,yes
Help Make Dinner,6,8,15,"chore, cooking",low,indoor,all,[],"['Invite children to wash vegetables, measure ingredients, and stir pots under supervision.', 'Teach basic knife skills using a childâfriendly knife to chop softer foods.', 'Let them set timers and check the recipe steps as you cook together.', 'Enjoy the meal as a family and discuss what parts they enjoyed most.']",1+,no
Food Truck Festival,10,99,180,"food, social, outdoor",medium,outdoor,summer,"[""cash or card"", ""napkins""]","['Sample from various food trucks.', 'Try new cuisines.', 'Enjoy live music.', 'Vote for favorites.']",2+,no
Brewery Tour,21,70,180,"social, beer, travel",medium,indoor,all,"[""tour booking"", ""designated driver""]","['Tour brewery facilities.', 'Learn brewing process.', 'Taste different beers.', 'Buy growlers to go.']",4+,no
Soap Making Hobby,40,99,120,"craft, chemistry",medium,indoor,all,"[""lye"", ""oils"", ""molds"", ""safety equipment""]","['Learn cold process soap making safety.', 'Carefully mix lye solution with oils.', 'Pour into molds and let cure 4-6 weeks.', 'Cut bars and use or gift.']",1+,yes
Cupcake Liner Flowers,3,8,30,"craft, art, fine motor",low,indoor,all,"[""cupcake liners"", ""paper"", ""glue"", ""markers"", ""pipe cleaners""]","['Glue cupcake liners to paper as flower petals.', 'Draw stem and leaves with markers.', 'Add pipe cleaner for dimensional stem.', 'Create garden of flowers.']",1+,no
Volunteering at Library,50,99,120,"community, literacy",free,indoor,all,[],"['Sign up to volunteer at local library.', 'Shelve books or help with programs.', 'Read to children during story time.', 'Give back to community.']",1+,no
Swing Time,1,8,20,"physical, sensory",medium,outdoor,all,"[""swing""]","['Install a safe swing appropriate for child age and size.', 'Push gently and let child enjoy the swinging motion.', 'Teach pumping legs for older children.', 'Ensure safe landing area under swing.']",1+,yes
Science Fair Project,8,14,300,"STEM, learning",medium,indoor,all,"[""experiment materials"", ""poster board"", ""camera""]","['Choose a scientific question to investigate.', 'Design and conduct an experiment.', 'Record data and results.', 'Present findings on a display board.']",1+,no
Golf,3,8,15,"sports, coordination",low,both,all,"[""cups"", ""plastic cups"", ""small balls or pom poms"", ""water source""]","['Set up a mini golf course using cups, paper targets, or household objects as holes.', 'Provide toy clubs or improvised putters and show how to gently tap the ball.', 'Create simple obstacles like ramps or tunnels to make each hole unique.', 'Keep track of strokes for a friendly competition or just enjoy aiming for the targets.']",1+,no
Scavenger Hunt,5,12,30,"problem-solving,teamwork,outdoor",free,outdoor,all,[],"['Create a list of items or clues hidden around the house, yard, or park.', 'Divide children into teams and provide each with a copy of the list.', 'Start the hunt and have teams search for the items or solve riddles to advance.', 'Reward everyone with small prizes or treats when the hunt is complete.']",3+,no
Learn to Juggle,10,99,30,"skill, coordination, fun",free,indoor,all,"[""balls or scarves""]","['Get juggling items.', 'Start with scarves.', 'Learn toss pattern.', 'Master juggling skill.']",1+,no
Rock Collecting,18,99,120,"hobby, outdoor, educational",low,outdoor,all,"[""rock hammer"", ""collection containers""]","['Visit geological sites', 'Identify and collect mineral specimens', 'Clean and display rocks', 'Learn geology and mineralogy']",1+,no
Make Collage from Old Magazines,10,99,60,"creative, art",low,indoor,all,"[""magazines"", ""scissors"", ""glue"", ""paper""]","['Cut out interesting images.', 'Choose theme or just go random.', 'Arrange and glue pieces.', 'Display finished collage.']",1+,no
Horseback Riding,18,99,90,"sport, outdoor, animal",high,outdoor,all,"[""helmet"", ""riding boots"", ""horse access""]","['Take lessons at local stable', 'Learn mounting, posture, and basic commands', 'Practice walking, trotting, and cantering', 'Build relationship with horses']",1+,yes
Bug Hunt Adventure,3,10,30,"science, outdoor, exploration",low,outdoor,"spring,summer","[""bug catcher"", ""magnifying glass""]","['Grab a jar or bug catcher and explore your yard or park.', 'Look under rocks, in grass, and near plants for insects.', 'Observe bugs closely with a magnifying glass.', 'Release bugs back into nature after observing.']",1+,yes
Cardboard Box Fort,2,5,45,"imaginative, creative",free,indoor,all,"[""large cardboard boxes"", ""tape"", ""markers""]","['Collect large cardboard boxes.', 'Help children tape boxes together to make a fort.', 'Decorate with markers and stickers.', 'Play inside the fort with toys and books.']",1+,no
Chair Yoga Classes,60,99,45,"fitness, flexibility",low,indoor,all,"[""sturdy chair""]","['Find chair yoga class at senior center.', 'Perform gentle stretches while seated.', 'Improve flexibility without strain.', 'Practice breathing and relaxation.']",1+,no
Hopscotch,2,7,15,"exercise, coordination",free,both,all,"[""chalk"", ""masking tape or painter's tape"", ""small stones or buttons""]","['Draw a hopscotch grid on pavement with chalk or use masking tape indoors.', 'Number each square and give players a small stone or beanbag to toss onto the board.', 'Show how to hop on one foot in single squares and on two feet in sideâbyâside squares while avoiding the one with the marker.', 'Players retrieve the marker on their way back; the first to complete all numbers wins.']",1+,no
DIY Bookmark Corner,7,14,45,"craft, functional, creative",low,indoor,all,"[""paper"", ""scissors"", ""markers"", ""glue""]","['Fold paper into triangle pocket.', 'Decorate as animals or characters.', 'Glue edges to secure.', 'Slip on book corner.']",1+,no
Organizing Projects,18,99,60,"productivity, satisfaction",free,indoor,all,"[""storage bins"", ""labels""]","['Choose a cluttered area to organize', 'Sort items into keep, donate, or discard piles', 'Create systems for storage and labeling', 'Enjoy the accomplished feeling of an organized space']",1+,no
Paper Plate Spider,4,10,30,"craft, halloween, creepy",low,indoor,autumn,"[""paper plate"", ""black paint"", ""pipe cleaners"", ""googly eyes""]","['Paint plate black.', 'Poke pipe cleaners through sides as legs.', 'Bend legs into spider shape.', 'Add multiple googly eyes.']",1+,yes
Make Homemade Ice Cream,12,99,60,"culinary, creative, fun",low,indoor,all,"[""ice cream maker"", ""cream"", ""sugar"", ""flavoring""]","['Mix ingredients.', 'Freeze in ice cream maker.', 'Add toppings.', 'Enjoy homemade ice cream.']",1+,yes
Pilates Class,16,99,60,"fitness, strength",medium,indoor,all,"[""exercise mat"", ""comfortable clothes""]","['Sign up for beginner Pilates class.', 'Learn core strengthening exercises.', 'Focus on proper breathing and form.', 'Attend regularly for best results.']",1+,no
Check for Teen Nights at Local Venues,13,19,120,"social, entertainment",low,indoor,all,"[""admission (if any)""]","['Check venue websites.', 'Look for teen events.', 'Attend with friends.', 'Have fun and socialize.']",2+,no
CrossFit Workout,18,55,60,"fitness, strength",high,indoor,all,"[""athletic clothes"", ""lifting shoes""]","['Warm up thoroughly.', 'Learn proper lifting form.', 'Complete WOD (workout of the day).', 'Push personal limits safely.']",1+,yes
Homemade Bath Salts,9,16,45,"craft, self-care, gift",low,indoor,all,"[""epsom salt"", ""essential oils"", ""food coloring"", ""jars""]","['Mix epsom salt with oils and coloring.', 'Stir until evenly distributed.', 'Package in decorative jars.', 'Use for relaxing baths.']",1+,yes
Cookie Science Experiment,7,12,45,"science, observation",medium,indoor,all,"[""cookies"", ""milk"", ""timer""]","['Test different cookies in milk.', 'Time how long each takes to break apart.', 'Learn about density and absorption.', 'Eat results at end of experiment.']",1+,no
Backyard Nature Art,5,13,90,"art, nature, temporary",free,outdoor,all,"[""natural materials""]","['Collect sticks, leaves, stones, flowers.', 'Arrange materials into large artwork on ground.', 'Create patterns or pictures.', 'Photograph before nature reclaims materials.']",1+,no
Bead Stringing,10,99,60,jewelry beading,low,indoor,all,"[""beads""]","['Design pattern', 'Thread beads', 'Secure clasp', 'Wear creation']",1+,no
Rock Climbing Indoor,20,99,90,"sport, fitness, adventure",high,indoor,all,"[""climbing shoes"", ""harness"", ""chalk bag""]","['Learn belaying techniques and safety', 'Start on easier routes and progress', 'Climb walls using holds and technique', 'Build strength and problem-solving skills']",1+,yes
Egg Carton Caterpillar,3,8,30,"craft, creative, recycling",low,indoor,all,"[""egg carton"", ""paint"", ""pipe cleaners"", ""googly eyes""]","['Cut egg carton into strip.', 'Paint in bright colors and let dry.', 'Add googly eyes to first section.', 'Poke pipe cleaners for antennae.']",1+,yes
Go Hiking,10,99,90,"outdoor, adventure, fitness",free,outdoor,all,"[""hiking shoes"", ""water"", ""snacks"", ""map""]","['Find nearby hiking trail.', 'Bring friends or family.', 'Explore nature together.', 'Enjoy scenic views.']",1+,yes
DIY Felt Board,1,4,20,"creative, learning",low,indoor,all,"[""felt pieces"", ""board or cardboard""]","['Cut felt into basic shapes and objects.', 'Stick felt pieces onto fabric board or cardboard.', 'Let child create patterns and pictures.', 'Add letters and numbers as they get older.']",1+,no
Have Silent Bookstore Date,12,19,90,"quiet, social",low,indoor,all,"[""money for book and drink""]","['Visit bookstore together.', 'Browse independently in silence.', 'Meet for drinks after.', 'Discuss books found.']",2+,no
Photogrammetry Project,16,99,120,photography technology,medium,both,all,"[""camera""]","['Take photos', 'Process images', 'Create 3D model', 'Render output']",1+,no
Lawn Care,14,99,90,"home maintenance, outdoor",low,outdoor,all,"[""mower"", ""edger"", ""rake"", ""seed""]","['Mow grass regularly.', 'Edge borders cleanly.', 'Rake leaves and debris.', 'Overseed bare patches.']",1+,yes
Genealogy Travel,25,99,480,"travel, research",high,outdoor,all,"[""research documents"", ""camera"", ""notebook""]","['Research family origins.', 'Visit ancestral locations.', 'Search local records.', 'Connect with distant relatives.']",1+,no
Productive Debate,10,16,20,"cognitive,social,leadership",free,indoor,all,[],"['Select a topic suited for older children and assign opposing viewpoints to two groups.', 'Teach how to structure a simple argument with clear reasons and supporting examples.', 'Hold a moderated debate, giving equal time to each side and encouraging respectful listening.', 'Reflect on the arguments made and discuss what was learned from hearing different perspectives.']",1+,no
Have Nerf Fight,10,18,60,"action, game, fun",low,outdoor,all,"[""nerf guns"", ""darts""]","['Get nerf equipment.', 'Set up play area.', 'Teams battle.', 'Keep score.']",4+,yes
Texture Collage,3,8,45,"art, sensory, creative",low,indoor,all,"[""various textured materials"", ""glue"", ""cardboard""]","['Collect materials: fabric, sandpaper, cotton, foil.', 'Arrange on cardboard.', 'Glue down to create textured art.', 'Feel different textures in finished piece.']",1+,no
DIY Worry Dolls,8,15,60,"craft, emotional, cultural",low,indoor,all,"[""wooden clothespins"", ""fabric scraps"", ""yarn"", ""markers""]","['Dress clothespins with fabric.', 'Add yarn hair and drawn faces.', 'Create tiny dolls.', 'Use traditional worry doll practice.']",1+,no
Crochet,18,99,60,"craft, productive, portable",low,indoor,all,"[""yarn"", ""crochet hook"", ""pattern""]","['Learn basic crochet stitches and chain', 'Follow pattern to create blankets or accessories', 'Work row by row building project', 'Weave in ends and block finished item']",1+,no
Bird Feeder Craft,5,12,45,"nature, craft, science",low,outdoor,all,"[""pinecones"", ""peanut butter"", ""birdseed"", ""string""]","['Tie string around top of pinecone.', 'Spread peanut butter all over pinecone.', 'Roll in birdseed until covered.', 'Hang from tree branch and observe visiting birds.']",1+,yes
Pottery Classes,50,99,120,"art, craft",medium,indoor,all,"[""clay"", ""wheel or hand tools"", ""kiln""]","['Join pottery studio for classes.', 'Learn wheel throwing or hand building.', 'Create functional or decorative pieces.', 'Glaze and fire finished work.']",1+,no
Homemade Energy Balls,8,99,45,"culinary, healthy, no-bake",low,indoor,all,"[""oats"", ""peanut butter"", ""honey"", ""chocolate chips""]","['Mix all ingredients in bowl.', 'Roll into bite-sized balls.', 'Refrigerate for 30 minutes.', 'Enjoy as healthy snack.']",1+,yes
Set Up Mini Golf Course,12,18,90,"creative, game, family",free,indoor,all,"[""household items"", ""golf club"", ""ball""]","['Design course.', 'Create obstacles.', 'Make holes.', 'Play and score.']",2+,no
Chess Strategy,10,99,60,"strategy, mental, game",free,indoor,all,"[""chess set or online chess""]","['Learn basic chess rules and piece movements.', 'Study common openings and strategies.', 'Play regularly against computer or opponents.', 'Join chess club or play in tournaments.']",2,no
Volunteering,18,99,120,"community, social, purposeful",free,both,all,[],"['Research local volunteer opportunities aligned with interests', 'Sign up for regular shifts at chosen organization', 'Contribute time and skills to help others', 'Build connections with fellow volunteers']",1+,no
Spelling Bee Competition,7,14,45,"learning, competition",free,indoor,all,"[""word list"", ""timer""]","['Prepare age-appropriate word lists.', 'Take turns spelling words aloud.', 'Eliminate incorrect spellings.', 'Award winner with small prize.']",3+,no
Decision-Making Games,8,12,20,"strategy,cognitive,social",$,indoor,all,[],"['Introduce strategy games like Checkers, simple card games, or other board games that require planning.', 'Teach the basic rules and allow children to play independently or in teams.', 'Discuss different strategies after each game and how choices affected the outcome.', 'Rotate among several games to expose children to various decisionâmaking challenges.']",2+,no
Peek-a-Boo Board,1,3,15,"sensory, learning",free,indoor,all,"[""wipe container lids"", ""various textured materials""]","['Glue baby wipe lids onto cardboard.', 'Under each lid glue different textures like felt or noodles.', 'Baby opens lids to discover what is underneath.', 'Creates fun tactile exploration experience.']",1+,no
Foosball,18,99,30,"game, competitive, fun",low,indoor,all,"[""foosball table""]","['Control rods to move players', 'Shoot ball into opponent goal', 'Play singles or doubles', 'Quick reflexes needed']",2-àÁ.Â.,no
Host Murder Mystery Party,13,99,180,"interactive, game, social",low,indoor,all,"[""scripts"", ""costume items"", ""props""]","['Get mystery party kit.', 'Assign roles.', 'Follow plot.', 'Solve the crime.']",4+,no
Paper Bag Vest Costume,5,11,45,"craft, wearable, creative",low,indoor,all,"[""paper bag"", ""scissors"", ""markers"", ""decorations""]","['Cut bag to create vest shape.', 'Add fringe or patterns.', 'Decorate with Native American or cowboy theme.', 'Wear as costume.']",1+,yes
Grandchildren Babysitting,50,99,180,"family, social, meaningful",free,indoor,all,"[""age-appropriate toys and activities""]","['Spend quality time with grandchildren', 'Plan activities like crafts, reading, or outings', 'Build strong family bonds', 'Stay active and engaged']",1+,yes
DIY Stamp Pads,4,10,30,"craft, creative, art",low,indoor,all,"[""sponges"", ""paint"", ""shallow containers""]","['Place damp sponge in container.', 'Add paint to saturate sponge.', 'Press objects into pad.', 'Stamp designs onto paper.']",1+,yes
Weather Station,10,99,30,"science, observation",medium,outdoor,all,"[""thermometer"", ""barometer"", ""rain gauge"", ""wind vane""]","['Set up weather instruments.', 'Record daily measurements.', 'Track patterns over time.', 'Compare to weather service.']",1+,no
Learn to Sew or Crochet,12,99,60,"craft, skill, creative",low,indoor,all,"[""yarn"", ""needles or hooks"", ""pattern""]","['Choose project.', 'Learn basic stitches.', 'Follow pattern.', 'Create finished item.']",1+,no
Paddle Boating,5,80,45,"water sport, relaxation",low,outdoor,summer,"[""paddle boat rental"", ""life vests""]","['Rent paddle boat at lake or pond.', 'Pedal together to move boat.', 'Explore calm waters.', 'Return boat by time limit.']",2+,no
Write a Poem,10,99,30,"creative, writing",free,indoor,all,"[""paper"", ""pen or pencil""]","['Choose a theme or emotion.', 'Brainstorm words and phrases.', 'Write poem in any style.', 'Share with friends or keep private.']",1+,no
Magic Show Performance,8,14,90,"performance, creative",low,indoor,all,"[""magic kit"", ""props"", ""costumes""]","['Learn simple magic tricks from books or videos.', 'Practice tricks until smooth.', 'Create a magic show routine.', 'Perform for family and friends.']",1+,no
Robotics Club,10,18,120,"STEM, technology",high,indoor,all,"[""robotics kit"", ""computer"", ""programming software""]","['Build robots from kits.', 'Program robot behaviors.', 'Test and debug code.', 'Compete in competitions.']",2+,no
Stick and Leaf Boat Race,5,12,60,"outdoor, nature, engineering",free,outdoor,summer,"[""sticks"", ""leaves"", ""string"", ""stream or tub of water""]","['Collect sticks and leaves outdoors.', 'Build small boats using materials.', 'Float boats in stream or water tub.', 'Race boats by blowing or using current.']",2+,yes
Playing with Characters,3,7,15,"imaginative,play,social",free,indoor,all,[],"['Provide dolls or stuffed animals and set up a pretend play environment like a house or doctorâs office.', 'Encourage children to give each character a voice and personality and act out interactions.', 'Develop a simple plot or problem for the characters to solve, guiding as needed.', 'Join in occasionally to model storytelling and cooperative play.']",1+,no
DIY Constellation Map,8,15,90,"science, astronomy, educational",low,indoor,all,"[""black paper"", ""white paint or markers"", ""star stickers"", ""constellation guide""]","['Research major constellations.', 'Draw on black paper with white.', 'Connect stars to show patterns.', 'Label constellation names.']",1+,no
Hospital Volunteering,16,75,180,"volunteer, healthcare",free,indoor,all,"[""appropriate clothing""]","['Assist hospital staff.', 'Visit with patients.', 'Transport patients or supplies.', 'Provide support services.']",1+,yes
DIY Bouncy Balls,8,15,60,"science, craft, fun",low,indoor,all,"[""borax"", ""cornstarch"", ""glue"", ""food coloring"", ""warm water""]","['Mix borax with warm water.', 'In separate bowl, mix glue, cornstarch, and coloring.', 'Combine and knead into ball shape.', 'Test bounce and adjust recipe.']",1+,yes
Make Slime,10,16,30,"science, creative",low,indoor,all,"[""glue"", ""borax or contact solution"", ""food coloring"", ""glitter""]","['Mix glue and water.', 'Add activator ingredient.', 'Mix until slime forms.', 'Knead and customize.']",1+,yes
3D Scanning Objects,16,99,120,technology art,high,indoor,all,"[""3D scanner""]","['Scan objects', 'Process data', 'Edit models', 'Print or use']",1+,no
Indoor Paper Airplane Race,6,14,45,"game, engineering, competitive",free,indoor,all,"[""paper"", ""measuring tape""]","['Each person folds unique airplane design.', 'Mark starting line in hallway.', 'Race planes for distance or accuracy.', 'Refine designs and race again.']",2+,no
Make a Music Video or Movie,12,18,120,"art, teamwork, tech",free,both,all,"[""camera or smartphone"", ""music"", ""editing software (optional)""]","['Write a script or plan shots.', 'Choose music and locations.', 'Record video clips alone or with friends/family.', 'Edit together using a phone app or computer.']",1+,no
Bike Riding,10,99,60,"exercise, outdoor, adventure",free,outdoor,"spring, summer, fall","[""bicycle"", ""helmet"", ""water bottle"", ""comfortable clothing""]","['Check bikes for proper tire pressure and brakes.', 'Plan a route through parks or bike trails.', 'Ride together as family or with friends.', 'Take breaks to rest and hydrate.']",1+,yes
Chess,18,99,45,"strategy, cognitive, competitive",free,both,all,"[""chess set or online account""]","['Learn basic chess rules and strategies', 'Play against friends or online opponents', 'Study famous games and tactics', 'Join chess clubs for tournaments']",2,no
Photography Challenge,12,99,120,"creative, photography, exploration",free,outdoor,all,"[""camera or phone""]","['Set photo themes.', 'Go exploring neighborhood.', 'Take creative photos.', 'Share and compare.']",1+,no
Ball in a Box,1,1,10,"sensory, baby",low,indoor,all,"[""various balls of different sizes""]","['Place a soft ball inside a large cardboard box or laundry basket with low sides.', 'Encourage infants or toddlers to reach in, grasp the ball, and lift it out to build fine motor skills.', 'Roll the ball back into the box and experiment with balls of different textures or sizes.', 'Always stay nearby to assist and ensure the box is stable and safe.']",1+,yes
Rock Wall Climbing,8,40,60,"physical, challenge",medium,indoor,all,"[""climbing gym membership"", ""shoes"", ""harness""]","['Learn safety procedures and equipment.', 'Start on easy climbing routes.', 'Progress to more difficult walls.', 'Build strength and confidence.']",1+,yes
Babysit,13,19,180,"responsibility, service",low,indoor,all,"[""depends on activity""]","['Arrange babysitting job.', 'Learn about children\'s routines.', 'Engage in age-appropriate activities.', 'Maintain safety and follow parent instructions.']",1+,yes
Medieval Feast,14,99,240,"historical, food",high,indoor,all,"[""period food"", ""costumes"", ""decorations"", ""entertainment""]","['Prepare medieval dishes.', 'Dress in period costume.', 'Eat with hands or daggers.', 'Watch period entertainment.']",8+,no
