title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Homemade Bookmarks Design,6,99,45,"craft, literacy, gift",low,indoor,all,"[""cardstock"", ""markers"", ""laminating sheets"", ""ribbon""]","['Cut cardstock into bookmark shapes.', 'Decorate with quotes and designs.', 'Laminate for durability.', 'Add ribbon through hole at top.']",1+,no
Nature Texture Rubbings,4,10,30,"art, nature, sensory",free,outdoor,all,"[""paper"", ""crayons""]","['Find textured natural surfaces.', 'Place paper over bark, leaves, rocks.', 'Rub crayon sideways over paper.', 'Reveal texture patterns.']",1+,no
DIY Felt Bookmark Monsters,7,14,60,"craft, creative, functional",low,indoor,all,"[""felt"", ""googly eyes"", ""glue"", ""scissors""]","['Cut felt into monster shapes with tabs.', 'Glue eyes and add details.', 'Create tab to clip onto page.', 'Use as fun bookmarks.']",1+,yes
Paper Cup Stacking Challenge,5,12,30,"game, coordination, competitive",low,indoor,all,"[""plastic or paper cups"", ""timer""]","['Stack cups into pyramid quickly.', 'Unstack and restack in pattern.', 'Time each attempt.', 'Compete against others or beat record.']",1+,no
Backyard Water Obstacle Course,6,14,60,"outdoor, active, summer",low,outdoor,summer,"[""sprinklers"", ""kiddie pool"", ""water balloons"", ""buckets""]","['Set up water stations throughout yard.', 'Include running through sprinkler, pool crawl.', 'Time runs through wet course.', 'Stay cool while exercising.']",2+,yes
Homemade Bath Salts,9,16,45,"craft, self-care, gift",low,indoor,all,"[""epsom salt"", ""essential oils"", ""food coloring"", ""jars""]","['Mix epsom salt with oils and coloring.', 'Stir until evenly distributed.', 'Package in decorative jars.', 'Use for relaxing baths.']",1+,yes
Paper Chain Garland,4,10,45,"craft, decorative, festive",low,indoor,all,"[""colored paper"", ""scissors"", ""glue or stapler""]","['Cut paper into equal strips.', 'Form first loop and secure.', 'Link next strip through and secure.', 'Continue creating long garland chain.']",1+,no
DIY Wind Spinner,7,14,90,"craft, outdoor, kinetic",low,outdoor,all,"[""plastic bottles or cups"", ""string"", ""scissors"", ""decorations""]","['Cut plastic into spinning blade shapes.', 'Attach to string or stick.', 'Add colorful decorations.', 'Hang where wind will catch it.']",1+,yes
Indoor Target Practice,6,13,45,"game, coordination, focus",low,indoor,all,"[""soft balls or bean bags"", ""targets (baskets, hoops)""]","['Set up targets at varying distances.', 'Assign point values to each target.', 'Take turns throwing at targets.', 'Keep score and declare winner.']",2+,no
Homemade Playdough Shapes,3,7,30,"sensory, learning, creative",low,indoor,all,"[""playdough"", ""cookie cutters"", ""rolling pin""]","['Roll playdough flat.', 'Use cutters to make shapes.', 'Practice shape recognition.', 'Count shapes made.']",1+,no
Nature Photo Scavenger Hunt,7,15,90,"outdoor, photography, exploration",low,outdoor,all,"[""camera or phone"", ""list of subjects""]","['Create list of nature items to photograph.', 'Search area for items on list.', 'Take creative photos of each.', 'Share and compare photos.']",2+,no
Paper Plate Marble Maze,6,13,60,"craft, engineering, game",low,indoor,all,"[""paper plate"", ""straws"", ""glue"", ""marble""]","['Cut straws and glue as maze walls on plate.', 'Create challenging path layout.', 'Add start and finish points.', 'Tilt plate to navigate marble.']",1+,no
DIY Stress Balls Squishy,7,99,45,"craft, sensory, calming",low,indoor,all,"[""balloons"", ""flour or rice"", ""funnel""]","['Stretch balloon over funnel.', 'Pour flour or rice into balloon.', 'Tie balloon securely.', 'Squeeze to relieve stress.']",1+,yes
Backyard Camping Stargazing,7,99,120,"outdoor, educational, nighttime",low,outdoor,all,"[""tent"", ""blankets"", ""star chart"", ""flashlight""]","['Set up tent in backyard.', 'Lie back and identify constellations.', 'Tell constellation stories.', 'Sleep outside under stars.']",2+,yes
Homemade Chocolate Bark,7,99,45,"culinary, creative, gift",low,indoor,all,"[""chocolate chips"", ""toppings"", ""baking sheet"", ""parchment paper""]","['Melt chocolate and spread on parchment.', 'Sprinkle with nuts, dried fruit, candy.', 'Refrigerate until solid.', 'Break into pieces and enjoy.']",1+,yes
Paper Towel Roll Binoculars,4,9,30,"craft, imaginative, exploration",low,indoor,all,"[""toilet paper rolls"", ""tape"", ""string"", ""decorations""]","['Tape two rolls together side by side.', 'Decorate with markers or stickers.', 'Add string as neck strap.', 'Use for exploration play.']",1+,no
Indoor Sock Basketball,5,12,30,"game, active, creative",free,indoor,all,"[""rolled socks"", ""laundry basket""]","['Roll socks into balls.', 'Place basket as hoop.', 'Shoot socks from different distances.', 'Play HORSE or keep score.']",2+,no
DIY Friendship Rocks,6,14,60,"craft, kindness, community",low,outdoor,all,"[""rocks"", ""paint"", ""markers"", ""sealer""]","['Paint rocks with kind messages.', 'Add colorful designs.', 'Seal with clear coat.', 'Hide rocks in community for others.']",1+,yes
Homemade Lemonade Stand Business,7,15,180,"entrepreneurial, social, culinary",low,outdoor,summer,"[""lemons"", ""sugar"", ""water"", ""cups"", ""table"", ""sign""]","['Make fresh lemonade in pitcher.', 'Set up stand with pricing sign.', 'Sell to neighbors and passersby.', 'Count money and donate or save.']",2+,yes
Paper Snowflakes,5,99,30,"craft, winter, decorative",free,indoor,winter,"[""paper"", ""scissors""]","['Fold paper into triangular sections.', 'Cut patterns along edges.', 'Unfold to reveal snowflake.', 'Hang as winter decorations.']",1+,yes
Backyard Mini Golf Course,7,16,120,"outdoor, creative, game",low,outdoor,all,"[""household items"", ""pool noodles"", ""cups"", ""ball""]","['Create holes using cups on sides.', 'Build obstacles with boxes and ramps.', 'Use pool noodle as putter.', 'Play through designed course.']",2+,no
DIY Tin Can Stilts,8,14,60,"craft, coordination, outdoor",low,outdoor,all,"[""large tin cans"", ""rope"", ""duct tape""]","['Punch holes in sides of cans.', 'Thread rope through and knot inside.', 'Tape sharp edges for safety.', 'Walk on stilts holding ropes.']",1+,yes
Homemade Pizza Dough,8,99,90,"culinary, hands-on, educational",low,indoor,all,"[""flour"", ""yeast"", ""water"", ""oil"", ""salt""]","['Mix ingredients and knead dough.', 'Let rise for 30-60 minutes.', 'Roll out and add toppings.', 'Bake and enjoy homemade pizza.']",1+,yes
Nature Impressions in Clay,6,13,60,"art, nature, keepsake",low,outdoor,all,"[""air-dry clay"", ""natural objects"", ""rolling pin""]","['Roll clay flat.', 'Press leaves, flowers, shells into clay.', 'Remove objects carefully.', 'Let clay dry to preserve impressions.']",1+,no
Paper Plate Tambourine,4,10,30,"music, craft, creative",low,indoor,all,"[""paper plates"", ""beans or rice"", ""stapler"", ""ribbons""]","['Place beans between two plates.', 'Staple plates together around edge.', 'Add ribbon streamers.', 'Shake to make music.']",1+,no
Indoor Hallway Bowling,5,12,30,"game, active, indoor",low,indoor,all,"[""plastic bottles"", ""soft ball"", ""hallway""]","['Set up bottles as pins in hallway.', 'Mark bowling line with tape.', 'Roll ball to knock down pins.', 'Keep score and reset pins.']",2+,no
DIY Bookmark Tassels,8,16,45,"craft, decorative, functional",low,indoor,all,"[""embroidery floss"", ""cardboard"", ""scissors""]","['Wrap floss around cardboard.', 'Tie at top and cut bottom.', 'Wrap near top to create tassel.', 'Use as bookmark or decoration.']",1+,no
Homemade Face Paint Safe,6,14,45,"craft, creative, party",low,indoor,all,"[""cornstarch"", ""cold cream"", ""food coloring"", ""brushes""]","['Mix equal parts cornstarch and cream.', 'Divide and add food coloring.', 'Paint faces with designs.', 'Wash off with soap and water.']",2+,yes
Backyard Scavenger Hunt Photo,6,14,90,"outdoor, photography, teamwork",low,outdoor,all,"[""camera or phones"", ""list of items""]","['Create list of items to photograph.', 'Teams search and photograph items.', 'Return to share photos.', 'Most items found wins.']",2+,no
Paper Chain Snake,4,9,30,"craft, creative, fun",low,indoor,all,"[""colored paper"", ""scissors"", ""glue"", ""markers""]","['Cut and create paper chain.', 'Form into curved snake shape.', 'Add head with tongue and eyes.', 'Display wiggly snake.']",1+,no
DIY Memory Matching Game,6,13,60,"craft, game, cognitive",low,indoor,all,"[""cardstock"", ""markers or stickers"", ""scissors""]","['Cut matching pairs of cards.', 'Draw or place identical images on pairs.', 'Mix cards face down.', 'Play memory matching game.']",2+,no
Indoor Paper Airplane Targets,6,14,45,"game, engineering, competitive",free,indoor,all,"[""paper"", ""hula hoops or targets""]","['Fold various airplane designs.', 'Hang hoops at different heights.', 'Fly planes through targets.', 'Award points for successful flights.']",2+,no
Homemade Apple Chips,7,99,90,"culinary, healthy, snack",low,indoor,autumn,"[""apples"", ""cinnamon"", ""oven""]","['Slice apples thinly.', 'Arrange on baking sheet.', 'Sprinkle with cinnamon.', 'Bake low and slow until crispy.']",1+,yes
Nature Crown Making,4,11,45,"craft, nature, imaginative",free,outdoor,all,"[""leaves"", ""flowers"", ""string or wire""]","['Collect long-stemmed flowers and leaves.', 'Weave or tie together into crown.', 'Adjust to fit head.', 'Wear nature crown.']",1+,no
Paper Plate Sun Craft,3,8,30,"craft, seasonal, creative",low,indoor,all,"[""paper plate"", ""yellow paint"", ""construction paper""]","['Paint paper plate yellow.', 'Cut triangle rays from paper.', 'Glue rays around plate edge.', 'Add happy face to sun.']",1+,yes
DIY Cardboard Maze Game,7,14,120,"engineering, creative, game",low,indoor,all,"[""cardboard box"", ""straws"", ""glue"", ""marble""]","['Remove box lid to create base.', 'Glue straws inside as maze walls.', 'Add holes as traps.', 'Tilt to navigate marble to finish.']",1+,no
Backyard Olympics Medals,6,14,90,"craft, sports, celebration",low,indoor,all,"[""cardboard"", ""ribbon"", ""aluminum foil"", ""markers""]","['Cut circles from cardboard.', 'Cover with foil for medal look.', 'Write gold, silver, bronze.', 'Attach ribbons for wearing.']",1+,no
Homemade Energy Balls,8,99,45,"culinary, healthy, no-bake",low,indoor,all,"[""oats"", ""peanut butter"", ""honey"", ""chocolate chips""]","['Mix all ingredients in bowl.', 'Roll into bite-sized balls.', 'Refrigerate for 30 minutes.', 'Enjoy as healthy snack.']",1+,yes
Paper Cup Flowers,4,9,30,"craft, spring, decorative",low,indoor,spring,"[""paper cups"", ""paint"", ""pipe cleaners"", ""scissors""]","['Cut cup edges to create petals.', 'Paint in bright colors.', 'Poke pipe cleaner through bottom as stem.', 'Create bouquet of flowers.']",1+,yes
Indoor Treasure Hunt Clues,6,13,60,"game, problem-solving, active",free,indoor,all,"[""paper"", ""pen"", ""small prize""]","['Write clues leading to next location.', 'Hide clues throughout house.', 'Final clue reveals treasure location.', 'Adjust difficulty for age group.']",1+,no
DIY Painted Stepping Stones,8,16,120,"craft, outdoor, decorative",medium,outdoor,all,"[""concrete mix"", ""molds"", ""paint"", ""sealer""]","['Mix and pour concrete into molds.', 'Let set according to instructions.', 'Paint designs when fully cured.', 'Seal and place in garden.']",1+,yes
Homemade Veggie Chips,7,99,90,"culinary, healthy, crunchy",low,indoor,all,"[""vegetables"", ""oil"", ""salt"", ""oven""]","['Slice vegetables thinly.', 'Toss with oil and salt.', 'Bake until crispy.', 'Cool and enjoy healthy chips.']",1+,yes
Nature Tic-Tac-Toe,5,12,30,"game, nature, outdoor",free,outdoor,all,"[""sticks"", ""rocks"", ""leaves""]","['Arrange sticks as tic-tac-toe grid.', 'Use rocks and leaves as markers.', 'Play game outdoors.', 'Create new grid for next round.']",2,no
Paper Plate Peacock,4,10,45,"craft, colorful, creative",low,indoor,all,"[""paper plates"", ""paint"", ""feathers or paper"", ""googly eyes""]","['Paint plate body color.', 'Attach colorful feathers as tail.', 'Add googly eyes and beak.', 'Display beautiful peacock.']",1+,no
Indoor Bean Bag Cornhole,6,14,45,"game, coordination, active",low,indoor,all,"[""cardboard box"", ""bean bags"", ""scissors""]","['Cut holes in box at angles.', 'Assign point values to holes.', 'Toss bean bags at target.', 'Keep score and compete.']",2+,no
DIY Seed Starter Pots,7,14,60,"gardening, educational, spring",low,indoor,spring,"[""newspaper"", ""soil"", ""seeds"", ""water""]","['Roll newspaper into small pots.', 'Fill with soil and plant seeds.', 'Water and place in sunny spot.', 'Transplant when seedlings grow.']",1+,no
Homemade Trail Mix Custom,6,99,30,"culinary, healthy, customizable",low,indoor,all,"[""variety of nuts"", ""dried fruits"", ""cereals"", ""chocolate""]","['Set out bowls of different ingredients.', 'Mix personal favorite combinations.', 'Package in bags or containers.', 'Take on hikes or outings.']",2+,yes
Backyard Nature Bingo,5,12,60,"outdoor, nature, educational",free,outdoor,all,"[""bingo cards"", ""pencils""]","['Create bingo cards with nature items.', 'Search yard for items on cards.', 'Mark off as found.', 'First to complete line wins.']",2+,no
Paper Towel Roll Castles,5,12,90,"craft, imaginative, building",low,indoor,all,"[""toilet paper rolls"", ""paper"", ""tape"", ""markers""]","['Connect rolls with tape as towers.', 'Cut paper as flags and roofs.', 'Decorate with markers.', 'Create castle complex.']",1+,no
DIY Confetti Poppers,8,16,60,"craft, celebration, party",low,indoor,all,"[""toilet paper rolls"", ""tissue paper"", ""confetti"", ""ribbon""]","['Cover one end with tissue paper.', 'Fill with confetti.', 'Decorate exterior.', 'Pop for celebrations.']",1+,yes
Indoor Dance Freeze Game,4,12,20,"game, music, active",free,indoor,all,"[""music player""]","['Play music for dancing.', 'Stop music randomly.', 'Everyone freezes immediately.', 'Anyone moving is out until next round.']",3+,no
Homemade Fruit Leather,8,99,180,"culinary, healthy, patient",low,indoor,all,"[""fruit"", ""blender"", ""baking sheet"", ""parchment paper""]","['Blend fruit until smooth.', 'Spread thinly on lined sheet.', 'Bake on low for several hours.', 'Roll up and cut into strips.']",1+,yes
Nature Weaving Loom,7,14,90,"craft, nature, creative",low,outdoor,all,"[""sticks"", ""yarn"", ""natural materials""]","['Create frame by tying sticks together.', 'String yarn across as loom.', 'Weave in leaves, grass, flowers.', 'Hang finished natural weaving.']",1+,no
Paper Cup Marble Run,6,13,90,"engineering, creative, physics",low,indoor,all,"[""paper cups"", ""scissors"", ""tape"", ""marbles""]","['Cut slots in cups for marble path.', 'Tape cups to wall at angles.', 'Create continuous marble track.', 'Test and adjust for smooth rolling.']",1+,no
DIY Lavender Sachets,9,16,60,"craft, aromatic, gift",low,indoor,all,"[""fabric"", ""dried lavender"", ""ribbon"", ""needle and thread""]","['Cut fabric into small pouches.', 'Sew three sides closed.', 'Fill with dried lavender.', 'Sew closed and add ribbon.']",1+,yes
Backyard Bug Hotel,7,14,90,"nature, educational, environmental",low,outdoor,all,"[""wooden frame"", ""hollow tubes"", ""sticks"", ""pine cones""]","['Build or repurpose wooden frame.', 'Fill with natural materials.', 'Create small spaces for insects.', 'Place in garden to attract beneficial bugs.']",1+,yes
Homemade Pretzels Soft,8,99,120,"culinary, hands-on, delicious",low,indoor,all,"[""flour"", ""yeast"", ""water"", ""baking soda"", ""salt""]","['Mix dough and let rise.', 'Shape into pretzel twists.', 'Boil briefly in baking soda water.', 'Bake until golden brown.']",1+,yes
Paper Plate Rainbow,3,8,30,"craft, colorful, learning",low,indoor,all,"[""paper plate"", ""cotton balls"", ""paint or markers"", ""glue""]","['Cut plate in half.', 'Draw rainbow arcs in colors.', 'Glue cotton balls as clouds.', 'Display colorful rainbow.']",1+,no
Indoor Pillow Fort Theater,5,13,90,"imaginative, performance, cozy",free,indoor,all,"[""pillows"", ""blankets"", ""flashlights""]","['Build fort as theater stage.', 'Create simple costumes or puppets.', 'Perform show for family.', 'Use flashlights as spotlights.']",2+,no
DIY Bottle Cap Magnets,7,14,60,"craft, recycling, useful",low,indoor,all,"[""bottle caps"", ""magnets"", ""glue"", ""decorations""]","['Clean bottle caps thoroughly.', 'Decorate insides with paper or stickers.', 'Glue magnet to back.', 'Use on refrigerator or boards.']",1+,yes
Homemade Cinnamon Ornaments,6,99,90,"craft, aromatic, keepsake",low,indoor,all,"[""cinnamon"", ""applesauce"", ""cookie cutters"", ""ribbon""]","['Mix cinnamon with applesauce to form dough.', 'Roll out and cut shapes.', 'Poke holes for hanging.', 'Dry completely and add ribbons.']",1+,no
Backyard Camping Breakfast,7,99,60,"culinary, outdoor, camping",medium,outdoor,all,"[""camping stove or grill"", ""eggs"", ""bacon"", ""bread""]","['Set up cooking area outside.', 'Cook breakfast foods outdoors.', 'Eat camping style at picnic table.', 'Clean up campsite properly.']",2+,yes
Nature Journal Sketching,7,99,60,"art, nature, observation",low,outdoor,all,"[""sketchbook"", ""pencils"", ""colored pencils""]","['Take journal on nature walk.', 'Sketch plants, animals, landscapes.', 'Add notes about observations.', 'Date entries to track changes.']",1+,no
Paper Bag Vest Costume,5,11,45,"craft, wearable, creative",low,indoor,all,"[""paper bag"", ""scissors"", ""markers"", ""decorations""]","['Cut bag to create vest shape.', 'Add fringe or patterns.', 'Decorate with Native American or cowboy theme.', 'Wear as costume.']",1+,yes
DIY Board Game Design,9,16,180,"creative, strategic, game design",low,indoor,all,"[""cardboard"", ""markers"", ""dice"", ""game pieces""]","['Design game board with theme.', 'Create rules and objectives.', 'Make cards or challenge spaces.', 'Playtest and refine game mechanics.']",2+,no
Indoor Yoga Story Time,4,10,30,"wellness, literacy, calm",free,indoor,all,"[""yoga mat"", ""children's book""]","['Read story with yoga poses.', 'Act out story with movements.', 'Hold poses during key moments.', 'End with relaxation.']",1+,no
Homemade Moon Sand,5,12,45,"sensory, moldable, creative",low,indoor,all,"[""flour"", ""baby oil"", ""bowl""]","['Mix 8 cups flour with 1 cup oil.', 'Blend until moldable texture.', 'Add to bin with molds.', 'Shape and play with moon sand.']",1+,yes
Backyard Water Painting,3,8,30,"art, outdoor, no-mess",free,outdoor,summer,"[""water"", ""paintbrushes"", ""buckets""]","['Fill buckets with plain water.', 'Paint fence, sidewalk, or walls with water.', 'Watch designs appear then evaporate.', 'Create temporary water art.']",1+,no
Paper Plate Ladybug,3,8,30,"craft, insect, spring",low,indoor,spring,"[""paper plate"", ""red and black paint"", ""googly eyes"", ""pipe cleaners""]","['Paint plate red with black spots.', 'Add black semicircle as head.', 'Glue googly eyes.', 'Add pipe cleaner antennae.']",1+,yes
DIY Harmonica Simple,7,13,45,"music, craft, science",low,indoor,all,"[""popsicle sticks"", ""rubber bands"", ""paper"", ""tape""]","['Place paper between two sticks.', 'Secure with rubber bands at ends.', 'Blow across opening.', 'Adjust for different sounds.']",1+,no
Indoor Mini Olympics Games,6,14,120,"active, competitive, varied",low,indoor,all,"[""household items for events""]","['Create multiple event stations.', 'Include balloon volleyball, sock toss, jumping.', 'Keep score for each participant.', 'Award medals at end.']",3+,no
Homemade Hummus,8,99,45,"culinary, healthy, cultural",low,indoor,all,"[""chickpeas"", ""tahini"", ""lemon"", ""garlic"", ""blender""]","['Blend chickpeas with tahini and lemon.', 'Add garlic and seasonings.', 'Blend until smooth.', 'Serve with vegetables or pita.']",1+,no
Nature Mobile Art,6,13,90,"craft, nature, kinetic",low,outdoor,all,"[""stick or hanger"", ""string"", ""natural objects"", ""scissors""]","['Collect lightweight natural items.', 'Tie strings at different lengths to stick.', 'Attach natural objects to strings.', 'Hang and watch mobile move in breeze.']",1+,no
Paper Plate Owl,4,9,30,"craft, nocturnal, creative",low,indoor,all,"[""paper plate"", ""paint"", ""googly eyes"", ""construction paper""]","['Paint paper plate brown.', 'Add large googly eyes.', 'Cut paper wings and beak.', 'Glue features to create owl.']",1+,no
DIY Button Art,6,14,60,"craft, creative, decorative",low,indoor,all,"[""canvas or cardboard"", ""buttons"", ""glue"", ""marker""]","['Draw simple outline on canvas.', 'Fill outline with glued buttons.', 'Create colorful button mosaic.', 'Display button artwork.']",1+,yes
Indoor Obstacle Course Timed,6,14,60,"active, competitive, creative",free,indoor,all,"[""household items""]","['Set up challenging indoor course.', 'Include crawling, jumping, balancing.', 'Time each person through course.', 'Keep leaderboard of best times.']",2+,yes
Homemade Yogurt Parfait,5,99,20,"culinary, healthy, layered",low,indoor,all,"[""yogurt"", ""granola"", ""fruit"", ""honey"", ""cups""]","['Layer yogurt in clear cups.', 'Add granola and fruit layers.', 'Drizzle with honey.', 'Enjoy healthy parfait.']",1+,no
Backyard Camping Songs,5,99,45,"music, social, tradition",free,outdoor,all,"[""campfire (real or pretend)""]","['Gather around campfire.', 'Sing traditional camping songs.', 'Take turns choosing songs.', 'Create new verses together.']",3+,yes
Paper Collage Self Portrait,6,13,60,"art, creative, self-expression",low,indoor,all,"[""magazines"", ""scissors"", ""glue"", ""paper""]","['Cut images and colors from magazines.', 'Arrange to create self-portrait.', 'Glue pieces to paper.', 'Display personal collage art.']",1+,yes
DIY Chopstick Helpers,8,14,45,"craft, practical, cultural",low,indoor,all,"[""chopsticks"", ""rubber band"", ""paper""]","['Fold paper to create spring between chopsticks.', 'Secure with rubber band.', 'Practice picking up items.', 'Learn chopstick skills.']",1+,no
Indoor Scavenger Hunt Colors,4,9,45,"game, learning, active",free,indoor,all,"[""list of colors""]","['Call out colors one at a time.', 'Find and bring objects of that color.', 'Return to starting point.', 'First to complete all colors wins.']",2+,no
Homemade Muffins Variety,8,99,90,"culinary, baking, breakfast",low,indoor,all,"[""muffin ingredients"", ""muffin tin"", ""mix-ins""]","['Prepare basic muffin batter.', 'Divide and add different mix-ins.', 'Bake according to recipe.', 'Enjoy variety of muffin flavors.']",1+,yes
Nature ABC Hunt,5,10,60,"literacy, nature, exploration",free,outdoor,all,"[""paper"", ""pencil""]","['Create alphabet checklist.', 'Find nature items for each letter.', 'Write or draw each item.', 'Complete entire alphabet outdoors.']",1+,no
Paper Plate Clock Learning,5,9,45,"craft, educational, time",low,indoor,all,"[""paper plate"", ""markers"", ""paper fastener"", ""cardstock""]","['Draw numbers around plate edge.', 'Cut clock hands from cardstock.', 'Attach hands with fastener.', 'Practice telling time.']",1+,no
DIY Dreamcatcher Simple,8,16,90,"craft, cultural, decorative",low,indoor,all,"[""embroidery hoop"", ""string"", ""beads"", ""feathers""]","['Wrap hoop with string.', 'Create web pattern inside hoop.', 'Add beads and feathers.', 'Hang as decoration.']",1+,no
Indoor Red Light Green Light,4,10,20,"game, active, listening",free,indoor,all,[],"['One person is traffic light.', 'Green light means move forward.', 'Red light means freeze immediately.', 'First to reach finish line wins.']",3+,no
Homemade Guacamole Fresh,8,99,30,"culinary, healthy, Mexican",low,indoor,all,"[""avocados"", ""lime"", ""tomatoes"", ""onion"", ""cilantro""]","['Mash avocados in bowl.', 'Add diced vegetables.', 'Mix in lime juice and seasonings.', 'Serve with chips or vegetables.']",1+,yes
Backyard Nature Sounds,5,99,30,"mindfulness, nature, calming",free,outdoor,all,[],"['Find quiet spot in nature.', 'Sit silently for several minutes.', 'Identify different sounds heard.', 'Discuss natural soundscape together.']",1+,no
Watercolor Salt Painting,6,14,45,"art, science, creative",low,indoor,all,"[""watercolors"", ""salt"", ""paper"", ""brushes""]","['Paint design with watercolors on paper.', 'Sprinkle salt on wet paint.', 'Watch salt absorb and create patterns.', 'Let dry and observe crystalline effect.']",1+,no
Backyard Archaeology Excavation,7,14,120,"educational, outdoor, hands-on",low,outdoor,all,"[""sandbox or dirt area"", ""buried objects"", ""brushes"", ""tools"", ""notebook""]","['Bury toy fossils or objects in sand.', 'Mark excavation grid.', 'Carefully brush away dirt to uncover items.', 'Document findings like real archaeologists.']",2+,yes
DIY Bouncy Balls,8,15,60,"science, craft, fun",low,indoor,all,"[""borax"", ""cornstarch"", ""glue"", ""food coloring"", ""warm water""]","['Mix borax with warm water.', 'In separate bowl, mix glue, cornstarch, and coloring.', 'Combine and knead into ball shape.', 'Test bounce and adjust recipe.']",1+,yes
Paper Plate Aquarium,4,10,45,"craft, ocean, imaginative",low,indoor,all,"[""paper plates"", ""plastic wrap"", ""markers"", ""string"", ""fish cutouts""]","['Draw ocean scene on one plate.', 'Cut fish shapes and color them.', 'Attach fish with string inside plates.', 'Cover with plastic wrap as water.']",1+,no
Indoor Camping Obstacle Course,6,13,60,"active, imaginative, challenging",low,indoor,all,"[""pillows"", ""blankets"", ""furniture"", ""rope""]","['Create hiking trail through house.', 'Set up tent, river crossing, mountain climb.', 'Navigate course with camping theme.', 'Time runs and improve.']",2+,yes
Homemade Ginger Ale,8,99,90,"culinary, science, refreshing",low,indoor,all,"[""fresh ginger"", ""sugar"", ""water"", ""lemon"", ""sparkling water""]","['Boil ginger and sugar to make syrup.', 'Let cool completely.', 'Mix syrup with lemon juice.', 'Add sparkling water and serve over ice.']",1+,yes
Nature Paintbrush Creation,5,12,45,"art, nature, creative",free,outdoor,all,"[""sticks"", ""natural materials"", ""string or rubber bands"", ""paint""]","['Collect feathers, grass, pine needles.', 'Bundle materials together.', 'Tie securely to stick ends.', 'Dip in paint and create nature art.']",1+,no
Paper Bag Kites,6,13,60,"craft, outdoor, windy day",low,outdoor,all,"[""paper bags"", ""string"", ""streamers"", ""sticks""]","['Decorate paper bag with markers.', 'Attach streamers to bottom as tail.', 'Add string for flying.', 'Run and fly on windy day.']",1+,no
DIY Scratch Off Cards,8,16,90,"craft, gift, creative",low,indoor,all,"[""cardstock"", ""acrylic paint"", ""dish soap"", ""tape"", ""markers""]","['Write message or draw on cardstock.', 'Cover area with tape.', 'Mix paint with dish soap.', 'Paint over tape to create scratchable surface.']",1+,yes
Indoor Beach Volleyball,6,14,45,"game, active, teamwork",low,indoor,all,"[""balloon"", ""string or tape"", ""open space""]","['Create net across room with string.', 'Use balloon as volleyball.', 'Form teams and volley balloon.', 'Play to set points.']",4+,no
Homemade Fruit Sorbet,7,99,60,"culinary, healthy, summer",low,indoor,summer,"[""frozen fruit"", ""sugar or honey"", ""lemon juice"", ""blender""]","['Blend frozen fruit until smooth.', 'Add sweetener and lemon to taste.', 'Serve immediately or refreeze.', 'Enjoy healthy frozen dessert.']",1+,no
Nature Collection Display,5,13,90,"nature, organization, decorative",low,indoor,all,"[""collected natural items"", ""shadow box or frame"", ""labels"", ""glue""]","['Collect interesting natural objects.', 'Arrange in shadow box.', 'Label each item.', 'Display nature collection.']",1+,no
Paper Plate Elephant,4,9,30,"craft, animal, creative",low,indoor,all,"[""paper plates"", ""gray paint"", ""construction paper"", ""googly eyes""]","['Paint paper plate gray.', 'Cut trunk and ears from paper.', 'Glue features to plate.', 'Add googly eyes and details.']",1+,yes
DIY Gel Air Fresheners,9,16,60,"craft, aromatic, useful",low,indoor,all,"[""gelatin"", ""water"", ""essential oils"", ""food coloring"", ""jars""]","['Dissolve gelatin in boiling water.', 'Add essential oils and coloring.', 'Pour into jars and let set.', 'Place around home as air fresheners.']",1+,yes
Backyard Campfire Cooking,8,99,90,"culinary, outdoor, camping",medium,outdoor,all,"[""campfire or grill"", ""cooking supplies"", ""food items"", ""skewers""]","['Build safe campfire or use grill.', 'Prepare campfire recipes like foil packets.', 'Cook over fire with supervision.', 'Enjoy outdoor meal together.']",2+,yes
Indoor Balloon Tennis,5,13,30,"game, active, coordination",low,indoor,all,"[""balloons"", ""paper plates"", ""popsicle sticks"", ""tape""]","['Make paddles from plates and sticks.', 'Inflate balloon as ball.', 'Hit balloon back and forth.', 'Play rally or competitive game.']",2+,no
Homemade Sugar Scrub,10,16,45,"craft, self-care, gift",low,indoor,all,"[""sugar"", ""coconut oil"", ""essential oils"", ""containers""]","['Mix sugar with melted coconut oil.', 'Add essential oils for scent.', 'Package in small containers.', 'Use as body scrub.']",1+,yes
Nature Pressed Flowers Art,6,14,180,"craft, nature, patient",low,indoor,all,"[""fresh flowers"", ""heavy books"", ""paper"", ""frame""]","['Place flowers between book pages.', 'Weight down and wait 1-2 weeks.', 'Arrange dried flowers on paper.', 'Frame as artwork.']",1+,no
Paper Cup Phone System,6,12,45,"science, communication, craft",low,indoor,all,"[""paper cups"", ""string"", ""needle""]","['Poke hole in bottom of cups.', 'Thread long string through both.', 'Knot string inside cups.', 'Talk and listen through cup phones.']",2,yes
DIY Terrariums,8,16,90,"nature, craft, educational",medium,indoor,all,"[""glass containers"", ""soil"", ""small plants"", ""rocks"", ""charcoal""]","['Layer rocks and charcoal in container.', 'Add soil and plant succulents.', 'Water lightly and place in indirect light.', 'Maintain miniature ecosystem.']",1+,yes
